att1,att2,att3,att4,att5,att10,att11,att13,att14,att15,att18,att20,att22,att25,att26,att33,att38,att43,att47,att48,att51,att56,att59,att61,att64,att65,att66,att68,att69,att71,att73,att75,att76,att78,att79,att80,att81,att82,att83,att85,att86,att93,att94,att97,att98,att100,att103,att104,att106,att107,att109,att111,att113,att114,att115,att117,att120,att121,att122,att123,att125,att127,att128,att130,att133,att135,att136,att137,att138,att144,att145,att149,att151,att152,att156,att157,att158,att159,att164,att166,att167,att168,att169,att170,att171,att173,att175,att180,att181,att182,att186,att187,att189,att191,att196,att197,att200,att203,att209,att212,class
245.0,459.0,907.0,945.0,760.0,15.0,14.0,182.0,232.0,756.0,966.0,20.0,14.0,174.0,128.0,31.0,122.0,15.0,6.0,3.0,931.0,6.0,7.0,117.0,976.0,1024.0,850.0,18.0,36.0,6.0,159.0,885.0,815.0,1014.0,40.0,12.0,21.0,19.0,6.0,221.0,409.0,28.0,10.0,322.0,330.0,898.0,13.0,31.0,5.0,6.0,266.0,891.0,1025.0,739.0,29.0,9.0,4.0,209.0,283.0,737.0,941.0,30.0,19.0,12.0,259.0,976.0,914.0,878.0,803.0,5.0,303.0,830.0,36.0,32.0,10.0,231.0,313.0,648.0,15.0,18.0,6.0,13.0,191.0,311.0,805.0,1100.0,38.0,16.0,299.0,367.0,685.0,30.0,37.0,9.0,1025.0,726.0,34.0,9.0,629.0,10.0,4
344.0,342.0,961.0,665.0,639.0,11.0,11.0,405.0,327.0,712.0,962.0,31.0,14.0,333.0,189.0,10.0,235.0,12.0,9.0,11.0,905.0,23.0,10.0,250.0,724.0,1015.0,756.0,17.0,3.0,9.0,284.0,721.0,527.0,976.0,25.0,31.0,20.0,17.0,13.0,414.0,364.0,13.0,10.0,407.0,325.0,610.0,28.0,18.0,5.0,15.0,331.0,965.0,954.0,903.0,8.0,28.0,8.0,408.0,200.0,811.0,864.0,9.0,28.0,18.0,258.0,1050.0,702.0,637.0,729.0,9.0,322.0,697.0,29.0,17.0,14.0,380.0,272.0,598.0,30.0,16.0,15.0,7.0,314.0,242.0,833.0,923.0,17.0,6.0,254.0,330.0,767.0,9.0,22.0,0.0,727.0,641.0,17.0,12.0,680.0,29.0,4
229.0,353.0,963.0,650.0,605.0,17.0,8.0,364.0,340.0,640.0,958.0,36.0,14.0,308.0,170.0,18.0,214.0,8.0,10.0,16.0,893.0,22.0,11.0,229.0,757.0,1051.0,716.0,12.0,9.0,10.0,299.0,727.0,528.0,992.0,29.0,36.0,26.0,19.0,14.0,361.0,431.0,23.0,10.0,410.0,338.0,595.0,24.0,21.0,7.0,18.0,258.0,967.0,974.0,811.0,12.0,22.0,1.0,345.0,253.0,813.0,894.0,13.0,29.0,10.0,199.0,1052.0,683.0,665.0,671.0,0.0,355.0,733.0,25.0,22.0,13.0,389.0,335.0,558.0,37.0,18.0,12.0,10.0,267.0,305.0,781.0,959.0,21.0,3.0,231.0,309.0,665.0,13.0,16.0,3.0,712.0,605.0,22.0,15.0,640.0,24.0,4
269.0,223.0,847.0,701.0,661.0,15.0,8.0,344.0,406.0,622.0,1014.0,34.0,6.0,348.0,246.0,16.0,302.0,15.0,6.0,13.0,855.0,28.0,7.0,283.0,774.0,1127.0,772.0,14.0,17.0,10.0,301.0,745.0,567.0,1080.0,32.0,36.0,22.0,9.0,10.0,393.0,329.0,21.0,2.0,352.0,376.0,664.0,21.0,19.0,9.0,18.0,354.0,803.0,1062.0,749.0,23.0,26.0,8.0,297.0,195.0,687.0,982.0,22.0,27.0,8.0,191.0,888.0,722.0,757.0,787.0,9.0,397.0,815.0,22.0,18.0,16.0,367.0,245.0,660.0,33.0,10.0,12.0,11.0,347.0,229.0,775.0,1055.0,24.0,8.0,323.0,247.0,639.0,22.0,20.0,3.0,773.0,655.0,20.0,15.0,640.0,24.0,4
293.0,333.0,842.0,733.0,669.0,15.0,3.0,370.0,310.0,521.0,1032.0,33.0,4.0,268.0,184.0,8.0,214.0,23.0,11.0,9.0,788.0,25.0,12.0,229.0,726.0,1081.0,790.0,15.0,15.0,11.0,309.0,664.0,571.0,1092.0,22.0,39.0,16.0,7.0,11.0,367.0,381.0,13.0,0.0,448.0,316.0,700.0,31.0,20.0,7.0,13.0,352.0,844.0,1010.0,791.0,23.0,28.0,0.0,339.0,255.0,690.0,924.0,22.0,32.0,10.0,201.0,929.0,758.0,695.0,787.0,1.0,339.0,763.0,22.0,21.0,14.0,399.0,317.0,557.0,34.0,8.0,11.0,9.0,267.0,301.0,676.0,989.0,14.0,2.0,309.0,339.0,673.0,22.0,26.0,8.0,801.0,667.0,19.0,10.0,698.0,27.0,4
344.0,402.0,1015.0,707.0,667.0,11.0,15.0,289.0,337.0,742.0,1027.0,34.0,18.0,229.0,91.0,10.0,141.0,14.0,7.0,14.0,939.0,18.0,8.0,214.0,754.0,1049.0,799.0,12.0,15.0,5.0,226.0,779.0,575.0,1039.0,27.0,26.0,20.0,19.0,5.0,302.0,476.0,13.0,14.0,375.0,381.0,652.0,26.0,27.0,9.0,7.0,371.0,1019.0,1004.0,934.0,10.0,32.0,1.0,362.0,252.0,865.0,910.0,11.0,21.0,16.0,302.0,1104.0,740.0,675.0,766.0,2.0,240.0,731.0,31.0,22.0,15.0,290.0,358.0,630.0,27.0,18.0,5.0,8.0,284.0,334.0,833.0,957.0,19.0,1.0,310.0,322.0,790.0,11.0,22.0,10.0,769.0,665.0,26.0,10.0,696.0,20.0,4
311.0,377.0,927.0,727.0,693.0,14.0,8.0,324.0,304.0,612.0,1004.0,34.0,5.0,266.0,138.0,16.0,166.0,17.0,8.0,12.0,863.0,20.0,9.0,227.0,776.0,1157.0,742.0,14.0,19.0,10.0,243.0,715.0,599.0,1074.0,32.0,30.0,22.0,10.0,12.0,369.0,383.0,21.0,5.0,368.0,314.0,698.0,23.0,23.0,2.0,18.0,334.0,931.0,1088.0,733.0,25.0,26.0,1.0,317.0,231.0,777.0,1010.0,26.0,29.0,15.0,191.0,1016.0,730.0,791.0,765.0,0.0,345.0,851.0,24.0,24.0,13.0,325.0,279.0,602.0,31.0,9.0,12.0,10.0,271.0,251.0,757.0,1083.0,24.0,3.0,297.0,339.0,605.0,26.0,24.0,3.0,803.0,685.0,22.0,15.0,692.0,24.0,4
308.0,354.0,917.0,710.0,626.0,13.0,11.0,377.0,291.0,692.0,998.0,37.0,10.0,299.0,199.0,6.0,213.0,12.0,15.0,17.0,835.0,15.0,16.0,262.0,747.0,1026.0,736.0,11.0,7.0,9.0,276.0,669.0,572.0,1068.0,33.0,29.0,16.0,15.0,9.0,442.0,356.0,11.0,10.0,421.0,295.0,673.0,16.0,24.0,3.0,15.0,423.0,921.0,953.0,759.0,20.0,22.0,2.0,398.0,224.0,767.0,869.0,21.0,26.0,20.0,204.0,1006.0,735.0,640.0,749.0,3.0,294.0,708.0,25.0,25.0,16.0,310.0,232.0,548.0,30.0,14.0,3.0,7.0,280.0,214.0,731.0,934.0,27.0,0.0,350.0,352.0,627.0,21.0,26.0,18.0,778.0,628.0,23.0,18.0,667.0,21.0,4
317.0,415.0,818.0,782.0,636.0,8.0,9.0,352.0,236.0,519.0,846.0,23.0,15.0,316.0,172.0,34.0,142.0,15.0,3.0,4.0,828.0,19.0,4.0,247.0,927.0,1114.0,708.0,25.0,23.0,11.0,351.0,716.0,696.0,852.0,24.0,23.0,28.0,18.0,9.0,311.0,359.0,35.0,11.0,480.0,254.0,741.0,29.0,24.0,18.0,15.0,238.0,806.0,1037.0,749.0,11.0,8.0,5.0,251.0,291.0,652.0,957.0,10.0,22.0,1.0,265.0,891.0,771.0,728.0,617.0,4.0,417.0,796.0,22.0,25.0,9.0,433.0,329.0,549.0,24.0,19.0,11.0,14.0,295.0,307.0,706.0,1022.0,16.0,13.0,225.0,413.0,665.0,10.0,30.0,4.0,858.0,630.0,25.0,16.0,653.0,15.0,4
333.0,395.0,882.0,683.0,661.0,10.0,16.0,296.0,242.0,739.0,1024.0,40.0,11.0,274.0,172.0,6.0,174.0,8.0,10.0,9.0,852.0,18.0,11.0,259.0,696.0,1001.0,786.0,6.0,7.0,4.0,235.0,820.0,527.0,1046.0,35.0,32.0,16.0,16.0,4.0,401.0,357.0,9.0,7.0,378.0,270.0,630.0,18.0,33.0,2.0,10.0,428.0,886.0,954.0,907.0,18.0,34.0,10.0,369.0,287.0,732.0,856.0,19.0,19.0,17.0,255.0,971.0,724.0,629.0,747.0,11.0,249.0,687.0,29.0,28.0,14.0,267.0,289.0,585.0,33.0,15.0,2.0,9.0,329.0,271.0,766.0,909.0,27.0,8.0,351.0,407.0,759.0,19.0,26.0,13.0,743.0,663.0,32.0,13.0,702.0,14.0,4
192.0,300.0,833.0,661.0,650.0,16.0,8.0,313.0,347.0,672.0,994.0,34.0,13.0,359.0,229.0,19.0,273.0,10.0,8.0,11.0,915.0,20.0,9.0,300.0,774.0,1102.0,760.0,14.0,10.0,10.0,296.0,797.0,547.0,1034.0,31.0,34.0,29.0,18.0,12.0,360.0,430.0,24.0,9.0,313.0,361.0,606.0,12.0,23.0,6.0,18.0,397.0,801.0,1025.0,817.0,24.0,25.0,8.0,328.0,302.0,647.0,945.0,25.0,29.0,11.0,232.0,886.0,690.0,716.0,725.0,9.0,338.0,784.0,29.0,24.0,6.0,346.0,374.0,612.0,35.0,17.0,12.0,3.0,360.0,362.0,803.0,1010.0,33.0,10.0,358.0,330.0,689.0,25.0,13.0,3.0,727.0,646.0,22.0,15.0,673.0,24.0,4
310.0,418.0,1051.0,685.0,819.0,11.0,17.0,299.0,341.0,728.0,994.0,30.0,12.0,231.0,93.0,15.0,155.0,13.0,9.0,16.0,979.0,20.0,10.0,214.0,758.0,1107.0,716.0,18.0,20.0,3.0,178.0,789.0,567.0,1064.0,40.0,24.0,21.0,17.0,9.0,348.0,434.0,20.0,8.0,311.0,377.0,650.0,19.0,19.0,3.0,11.0,371.0,1055.0,1080.0,717.0,23.0,27.0,1.0,304.0,234.0,901.0,1010.0,24.0,25.0,16.0,224.0,1140.0,696.0,875.0,745.0,0.0,280.0,885.0,30.0,24.0,13.0,240.0,300.0,640.0,25.0,16.0,3.0,10.0,290.0,274.0,873.0,1145.0,32.0,3.0,356.0,334.0,583.0,24.0,23.0,12.0,765.0,807.0,18.0,16.0,750.0,18.0,4
245.0,447.0,908.0,637.0,654.0,16.0,5.0,260.0,302.0,637.0,854.0,29.0,13.0,248.0,202.0,26.0,188.0,18.0,11.0,9.0,872.0,11.0,12.0,235.0,774.0,1120.0,630.0,19.0,13.0,9.0,301.0,798.0,541.0,894.0,23.0,25.0,32.0,18.0,9.0,323.0,513.0,31.0,9.0,454.0,338.0,582.0,24.0,32.0,6.0,11.0,364.0,904.0,1043.0,787.0,14.0,18.0,6.0,299.0,341.0,750.0,963.0,15.0,26.0,11.0,227.0,989.0,654.0,734.0,629.0,5.0,341.0,802.0,27.0,23.0,8.0,287.0,449.0,619.0,26.0,17.0,9.0,13.0,225.0,425.0,758.0,1028.0,15.0,8.0,327.0,395.0,663.0,15.0,10.0,14.0,711.0,648.0,31.0,14.0,671.0,19.0,4
230.0,322.0,728.0,718.0,606.0,13.0,4.0,361.0,337.0,503.0,1041.0,34.0,2.0,325.0,303.0,6.0,289.0,15.0,14.0,13.0,684.0,22.0,15.0,312.0,719.0,974.0,751.0,14.0,7.0,10.0,334.0,588.0,566.0,1111.0,22.0,30.0,16.0,7.0,10.0,414.0,348.0,9.0,2.0,425.0,323.0,677.0,27.0,21.0,5.0,12.0,395.0,732.0,901.0,764.0,21.0,28.0,4.0,410.0,342.0,586.0,817.0,22.0,25.0,12.0,276.0,817.0,757.0,590.0,792.0,3.0,312.0,660.0,16.0,24.0,10.0,356.0,274.0,487.0,31.0,6.0,10.0,13.0,302.0,278.0,566.0,882.0,16.0,6.0,402.0,440.0,624.0,22.0,26.0,15.0,782.0,610.0,20.0,15.0,653.0,24.0,4
286.0,328.0,905.0,734.0,638.0,14.0,8.0,401.0,267.0,584.0,1038.0,36.0,7.0,339.0,231.0,10.0,245.0,18.0,6.0,17.0,823.0,26.0,7.0,218.0,739.0,1028.0,752.0,14.0,3.0,10.0,318.0,627.0,566.0,1108.0,27.0,40.0,20.0,12.0,10.0,394.0,302.0,13.0,3.0,405.0,249.0,701.0,26.0,23.0,10.0,18.0,317.0,909.0,977.0,761.0,22.0,20.0,2.0,328.0,228.0,755.0,891.0,21.0,29.0,7.0,194.0,994.0,769.0,674.0,789.0,3.0,352.0,722.0,21.0,20.0,16.0,420.0,220.0,564.0,37.0,11.0,12.0,7.0,270.0,206.0,719.0,956.0,19.0,0.0,290.0,358.0,623.0,21.0,22.0,3.0,798.0,638.0,22.0,15.0,661.0,24.0,4
363.0,407.0,826.0,861.0,701.0,11.0,15.0,330.0,292.0,705.0,1018.0,39.0,8.0,338.0,148.0,11.0,142.0,19.0,5.0,16.0,802.0,17.0,6.0,345.0,818.0,979.0,758.0,7.0,24.0,7.0,253.0,806.0,709.0,1088.0,30.0,31.0,5.0,13.0,7.0,355.0,445.0,8.0,8.0,380.0,348.0,832.0,17.0,32.0,1.0,5.0,450.0,824.0,972.0,741.0,21.0,29.0,7.0,411.0,319.0,670.0,868.0,22.0,24.0,18.0,367.0,909.0,876.0,627.0,769.0,6.0,239.0,697.0,28.0,33.0,7.0,285.0,379.0,593.0,32.0,12.0,7.0,8.0,433.0,365.0,688.0,887.0,30.0,9.0,365.0,335.0,623.0,22.0,43.0,8.0,937.0,705.0,31.0,8.0,748.0,19.0,4
342.0,408.0,908.0,771.0,653.0,12.0,16.0,331.0,239.0,593.0,1016.0,39.0,1.0,255.0,171.0,5.0,155.0,18.0,10.0,16.0,832.0,19.0,11.0,220.0,698.0,1071.0,764.0,5.0,18.0,4.0,252.0,672.0,605.0,1058.0,27.0,31.0,15.0,6.0,4.0,360.0,346.0,8.0,5.0,417.0,247.0,748.0,22.0,28.0,2.0,10.0,365.0,912.0,1012.0,837.0,20.0,35.0,1.0,402.0,260.0,758.0,922.0,21.0,20.0,15.0,234.0,997.0,804.0,689.0,739.0,2.0,244.0,753.0,25.0,27.0,15.0,322.0,294.0,589.0,32.0,5.0,2.0,8.0,266.0,268.0,726.0,979.0,19.0,1.0,268.0,378.0,693.0,21.0,27.0,13.0,843.0,649.0,29.0,13.0,676.0,15.0,4
338.0,380.0,1073.0,628.0,614.0,14.0,9.0,353.0,391.0,750.0,926.0,28.0,17.0,337.0,143.0,16.0,207.0,12.0,11.0,17.0,987.0,20.0,12.0,224.0,731.0,1062.0,722.0,20.0,3.0,9.0,282.0,775.0,498.0,926.0,25.0,34.0,26.0,22.0,15.0,400.0,442.0,19.0,13.0,363.0,379.0,569.0,28.0,19.0,8.0,17.0,277.0,1077.0,985.0,895.0,8.0,22.0,2.0,360.0,180.0,923.0,905.0,9.0,31.0,13.0,234.0,1162.0,669.0,676.0,715.0,3.0,378.0,744.0,29.0,20.0,16.0,370.0,276.0,636.0,29.0,21.0,13.0,7.0,312.0,256.0,883.0,970.0,17.0,0.0,194.0,302.0,753.0,9.0,16.0,2.0,690.0,614.0,18.0,14.0,649.0,28.0,4
223.0,321.0,837.0,685.0,635.0,14.0,7.0,364.0,304.0,608.0,1013.0,36.0,9.0,280.0,202.0,11.0,238.0,7.0,11.0,16.0,769.0,20.0,12.0,243.0,762.0,1031.0,741.0,12.0,12.0,7.0,319.0,639.0,553.0,1073.0,28.0,32.0,21.0,14.0,7.0,399.0,391.0,16.0,5.0,446.0,304.0,636.0,21.0,23.0,4.0,11.0,328.0,841.0,970.0,768.0,15.0,27.0,1.0,397.0,301.0,687.0,884.0,16.0,27.0,13.0,203.0,926.0,710.0,657.0,754.0,0.0,311.0,713.0,20.0,26.0,13.0,361.0,323.0,524.0,33.0,13.0,7.0,10.0,235.0,321.0,659.0,939.0,20.0,3.0,305.0,355.0,630.0,16.0,21.0,14.0,753.0,635.0,22.0,14.0,670.0,22.0,4
198.0,266.0,777.0,682.0,564.0,15.0,3.0,323.0,277.0,632.0,1001.0,34.0,8.0,305.0,301.0,13.0,299.0,15.0,15.0,16.0,701.0,22.0,14.0,262.0,703.0,980.0,735.0,14.0,0.0,17.0,310.0,713.0,516.0,1053.0,26.0,36.0,23.0,13.0,17.0,360.0,304.0,16.0,4.0,359.0,259.0,637.0,15.0,21.0,9.0,9.0,399.0,781.0,903.0,814.0,29.0,23.0,3.0,306.0,272.0,627.0,823.0,30.0,29.0,8.0,182.0,866.0,723.0,594.0,734.0,4.0,354.0,662.0,16.0,22.0,11.0,324.0,256.0,574.0,35.0,12.0,17.0,6.0,288.0,254.0,637.0,888.0,22.0,5.0,418.0,400.0,668.0,30.0,19.0,12.0,742.0,568.0,20.0,12.0,625.0,24.0,4
245.0,399.0,902.0,719.0,595.0,13.0,8.0,320.0,240.0,639.0,956.0,36.0,8.0,286.0,182.0,8.0,166.0,7.0,8.0,15.0,822.0,22.0,9.0,203.0,710.0,967.0,736.0,12.0,5.0,10.0,247.0,660.0,561.0,996.0,32.0,36.0,18.0,13.0,12.0,373.0,339.0,11.0,4.0,354.0,250.0,680.0,21.0,23.0,3.0,18.0,328.0,906.0,894.0,807.0,15.0,24.0,2.0,303.0,263.0,752.0,810.0,16.0,27.0,14.0,193.0,991.0,748.0,583.0,673.0,3.0,327.0,651.0,24.0,22.0,16.0,313.0,295.0,531.0,35.0,12.0,12.0,7.0,253.0,271.0,720.0,875.0,24.0,0.0,309.0,391.0,683.0,16.0,24.0,3.0,785.0,599.0,22.0,15.0,654.0,22.0,4
340.0,480.0,1003.0,732.0,639.0,15.0,9.0,321.0,269.0,674.0,845.0,28.0,14.0,229.0,133.0,25.0,163.0,14.0,11.0,4.0,969.0,14.0,12.0,192.0,859.0,1089.0,713.0,20.0,16.0,9.0,298.0,805.0,632.0,843.0,27.0,28.0,31.0,19.0,15.0,274.0,448.0,30.0,10.0,427.0,307.0,687.0,26.0,29.0,5.0,17.0,243.0,999.0,1012.0,818.0,10.0,15.0,3.0,308.0,282.0,845.0,932.0,11.0,29.0,12.0,274.0,1084.0,727.0,703.0,656.0,2.0,370.0,771.0,31.0,20.0,11.0,376.0,326.0,622.0,29.0,18.0,13.0,12.0,236.0,316.0,857.0,997.0,19.0,5.0,184.0,398.0,730.0,11.0,23.0,2.0,808.0,637.0,28.0,14.0,668.0,22.0,4
241.0,275.0,820.0,649.0,644.0,15.0,9.0,374.0,378.0,603.0,1015.0,31.0,8.0,404.0,270.0,17.0,304.0,17.0,9.0,12.0,790.0,23.0,10.0,309.0,750.0,1092.0,725.0,17.0,10.0,11.0,359.0,680.0,519.0,1085.0,36.0,37.0,27.0,13.0,13.0,403.0,379.0,20.0,4.0,348.0,358.0,594.0,17.0,22.0,9.0,19.0,388.0,788.0,1015.0,738.0,31.0,27.0,9.0,345.0,227.0,650.0,935.0,30.0,34.0,8.0,207.0,873.0,680.0,706.0,766.0,10.0,389.0,774.0,28.0,23.0,21.0,421.0,237.0,583.0,32.0,12.0,11.0,16.0,361.0,231.0,724.0,1000.0,30.0,9.0,347.0,347.0,598.0,30.0,15.0,4.0,711.0,640.0,21.0,16.0,667.0,29.0,4
311.0,333.0,969.0,634.0,637.0,15.0,8.0,346.0,322.0,690.0,1009.0,34.0,10.0,346.0,222.0,18.0,266.0,16.0,10.0,7.0,915.0,26.0,11.0,275.0,699.0,1075.0,785.0,14.0,5.0,10.0,303.0,753.0,486.0,1029.0,29.0,38.0,28.0,15.0,14.0,387.0,349.0,21.0,6.0,356.0,316.0,591.0,24.0,19.0,9.0,18.0,374.0,973.0,998.0,892.0,12.0,26.0,12.0,253.0,243.0,819.0,918.0,13.0,29.0,8.0,219.0,1058.0,671.0,689.0,738.0,13.0,427.0,757.0,33.0,20.0,8.0,351.0,311.0,654.0,35.0,14.0,12.0,3.0,335.0,295.0,845.0,983.0,21.0,10.0,343.0,351.0,756.0,13.0,14.0,3.0,696.0,637.0,20.0,15.0,672.0,24.0,4
336.0,480.0,991.0,726.0,571.0,10.0,8.0,351.0,229.0,660.0,817.0,22.0,13.0,269.0,129.0,25.0,145.0,13.0,10.0,4.0,963.0,16.0,11.0,190.0,867.0,1051.0,699.0,26.0,12.0,10.0,336.0,807.0,628.0,801.0,26.0,30.0,29.0,18.0,14.0,288.0,386.0,30.0,9.0,453.0,267.0,683.0,27.0,27.0,14.0,18.0,189.0,987.0,974.0,816.0,9.0,3.0,1.0,258.0,290.0,833.0,894.0,10.0,31.0,3.0,254.0,1072.0,741.0,665.0,662.0,2.0,422.0,733.0,30.0,18.0,15.0,424.0,274.0,650.0,29.0,17.0,12.0,8.0,236.0,278.0,841.0,959.0,18.0,5.0,180.0,418.0,738.0,10.0,29.0,3.0,800.0,565.0,26.0,15.0,596.0,24.0,4
205.0,327.0,771.0,774.0,587.0,16.0,9.0,342.0,276.0,544.0,1003.0,33.0,5.0,344.0,238.0,1.0,234.0,14.0,5.0,16.0,703.0,21.0,6.0,243.0,761.0,931.0,731.0,15.0,12.0,11.0,313.0,607.0,608.0,1071.0,31.0,35.0,11.0,10.0,9.0,357.0,307.0,6.0,1.0,312.0,258.0,731.0,20.0,22.0,8.0,17.0,320.0,775.0,862.0,732.0,24.0,27.0,3.0,325.0,279.0,621.0,774.0,23.0,32.0,9.0,257.0,860.0,803.0,549.0,762.0,4.0,371.0,615.0,23.0,23.0,17.0,373.0,221.0,498.0,34.0,9.0,11.0,12.0,301.0,211.0,627.0,839.0,25.0,5.0,357.0,395.0,602.0,23.0,31.0,4.0,834.0,589.0,21.0,16.0,650.0,27.0,4
287.0,383.0,980.0,608.0,663.0,13.0,13.0,324.0,336.0,743.0,980.0,33.0,12.0,314.0,178.0,22.0,198.0,14.0,11.0,13.0,898.0,15.0,12.0,239.0,703.0,1085.0,762.0,13.0,9.0,5.0,255.0,784.0,472.0,986.0,27.0,25.0,32.0,17.0,11.0,395.0,481.0,25.0,8.0,370.0,342.0,547.0,26.0,28.0,3.0,13.0,386.0,984.0,1024.0,921.0,10.0,34.0,6.0,347.0,241.0,830.0,938.0,11.0,30.0,14.0,173.0,1069.0,649.0,711.0,743.0,7.0,331.0,767.0,31.0,27.0,12.0,327.0,377.0,575.0,26.0,16.0,7.0,3.0,323.0,351.0,820.0,993.0,19.0,4.0,295.0,339.0,775.0,11.0,10.0,8.0,668.0,659.0,27.0,14.0,686.0,19.0,4
295.0,387.0,789.0,831.0,605.0,14.0,7.0,284.0,194.0,532.0,876.0,32.0,7.0,198.0,204.0,17.0,156.0,25.0,15.0,5.0,745.0,22.0,16.0,149.0,832.0,997.0,688.0,16.0,14.0,15.0,267.0,689.0,679.0,942.0,20.0,28.0,23.0,10.0,19.0,281.0,277.0,22.0,3.0,440.0,200.0,806.0,31.0,21.0,10.0,13.0,266.0,789.0,920.0,671.0,23.0,11.0,0.0,235.0,317.0,635.0,840.0,22.0,29.0,7.0,211.0,874.0,836.0,611.0,671.0,1.0,361.0,681.0,22.0,22.0,14.0,315.0,237.0,608.0,29.0,11.0,17.0,9.0,177.0,251.0,641.0,905.0,14.0,4.0,283.0,433.0,585.0,22.0,33.0,8.0,907.0,607.0,20.0,10.0,668.0,22.0,4
241.0,369.0,865.0,733.0,708.0,10.0,10.0,296.0,328.0,630.0,1046.0,36.0,9.0,298.0,122.0,13.0,150.0,11.0,2.0,12.0,823.0,18.0,3.0,237.0,776.0,1108.0,806.0,12.0,22.0,10.0,229.0,715.0,589.0,1110.0,40.0,32.0,19.0,14.0,10.0,365.0,449.0,18.0,7.0,292.0,392.0,698.0,13.0,25.0,0.0,14.0,364.0,865.0,1081.0,787.0,25.0,29.0,3.0,329.0,233.0,711.0,997.0,26.0,27.0,17.0,209.0,950.0,748.0,816.0,825.0,2.0,297.0,842.0,32.0,26.0,13.0,287.0,327.0,518.0,33.0,13.0,10.0,10.0,329.0,301.0,731.0,1108.0,34.0,5.0,325.0,295.0,673.0,26.0,25.0,5.0,807.0,704.0,24.0,17.0,649.0,22.0,4
247.0,345.0,845.0,738.0,602.0,15.0,4.0,308.0,228.0,638.0,1023.0,38.0,4.0,268.0,278.0,9.0,260.0,3.0,12.0,16.0,759.0,24.0,11.0,183.0,705.0,948.0,753.0,10.0,4.0,10.0,239.0,639.0,576.0,1073.0,34.0,36.0,19.0,9.0,10.0,353.0,267.0,12.0,6.0,374.0,194.0,701.0,19.0,25.0,1.0,12.0,294.0,849.0,887.0,810.0,17.0,23.0,3.0,319.0,253.0,695.0,801.0,18.0,23.0,16.0,219.0,934.0,777.0,576.0,754.0,4.0,307.0,640.0,24.0,22.0,17.0,321.0,211.0,492.0,31.0,8.0,10.0,8.0,225.0,193.0,655.0,856.0,26.0,1.0,299.0,399.0,666.0,18.0,23.0,7.0,802.0,604.0,24.0,9.0,665.0,20.0,4
278.0,318.0,865.0,619.0,649.0,14.0,11.0,397.0,381.0,612.0,1017.0,41.0,9.0,317.0,233.0,21.0,261.0,11.0,11.0,14.0,801.0,19.0,12.0,290.0,720.0,1129.0,765.0,7.0,12.0,5.0,352.0,663.0,493.0,1079.0,34.0,33.0,31.0,14.0,5.0,444.0,488.0,24.0,5.0,487.0,387.0,566.0,19.0,26.0,4.0,11.0,407.0,869.0,1052.0,810.0,21.0,31.0,1.0,440.0,270.0,715.0,972.0,22.0,24.0,13.0,210.0,954.0,656.0,743.0,758.0,0.0,310.0,811.0,24.0,25.0,13.0,400.0,374.0,530.0,32.0,13.0,3.0,10.0,282.0,350.0,689.0,1037.0,26.0,3.0,348.0,330.0,676.0,22.0,11.0,14.0,683.0,641.0,27.0,14.0,660.0,19.0,4
260.0,430.0,755.0,836.0,665.0,10.0,13.0,297.0,263.0,564.0,1053.0,23.0,1.0,245.0,171.0,23.0,121.0,21.0,5.0,3.0,753.0,5.0,6.0,244.0,793.0,1145.0,859.0,13.0,36.0,7.0,228.0,683.0,676.0,1105.0,30.0,15.0,13.0,4.0,7.0,364.0,424.0,20.0,5.0,361.0,339.0,819.0,25.0,38.0,2.0,7.0,399.0,747.0,1068.0,834.0,29.0,17.0,2.0,320.0,340.0,601.0,988.0,26.0,26.0,15.0,188.0,832.0,843.0,759.0,840.0,1.0,280.0,827.0,20.0,33.0,12.0,276.0,374.0,548.0,22.0,3.0,7.0,11.0,286.0,368.0,621.0,1053.0,22.0,6.0,348.0,414.0,738.0,26.0,45.0,8.0,912.0,657.0,37.0,12.0,676.0,9.0,4
275.0,323.0,866.0,652.0,719.0,10.0,14.0,294.0,348.0,711.0,1057.0,41.0,9.0,224.0,192.0,18.0,208.0,13.0,12.0,14.0,804.0,19.0,13.0,277.0,731.0,1087.0,779.0,7.0,15.0,6.0,267.0,746.0,516.0,1127.0,36.0,33.0,28.0,14.0,6.0,377.0,449.0,21.0,7.0,436.0,362.0,607.0,15.0,32.0,0.0,12.0,450.0,870.0,1046.0,784.0,23.0,30.0,1.0,387.0,269.0,716.0,960.0,24.0,20.0,17.0,225.0,955.0,687.0,763.0,814.0,0.0,249.0,805.0,26.0,27.0,13.0,265.0,349.0,563.0,34.0,13.0,0.0,10.0,283.0,335.0,688.0,1051.0,32.0,3.0,413.0,337.0,652.0,24.0,14.0,15.0,716.0,711.0,31.0,15.0,706.0,15.0,4
