age,race,gender,grade90,income96,partner,height,weight,famsize,genhealth,illegalact,charged,jobsnum90,afqt89,typejob90,jobtrain90,income96gt17
16.0,ENGLISH,Female,12TH GRADE,3.2,No,506.0,150.0,5.0,Good,0.0,0.0,6.0,30.0,manuf,Yes,1
16.0,GERMAN,Female,12TH GRADE,2.18,No,504.0,110.0,5.0,Very Good,0.0,0.0,11.0,36.0,fin,Yes,1
16.0,NATIVE-AMERICAN,Male,12TH GRADE,3.4,No,511.0,150.0,4.0,Very Good,1.0,0.0,7.0,42.0,manuf,No,1
17.0,FRENCH,Female,4TH YR COL,3.0,No,508.0,135.0,6.0,Very Good,0.0,0.0,13.0,54.0,pro,No,1
19.0,GERMAN,Female,12TH GRADE,0.16,No,508.0,204.0,6.0,Very Good,0.0,0.0,5.0,12.0,manuf,No,0
15.0,GERMAN,Female,12TH GRADE,0.16,No,506.0,136.0,6.0,Very Good,0.0,0.0,11.0,80.0,personal,No,0
19.0,GERMAN,Female,12TH GRADE,1.24,No,509.0,180.0,4.0,Excellent,0.0,0.0,9.0,86.0,retail,No,0
17.0,GERMAN,Female,12TH GRADE,3.6,No,507.0,135.0,4.0,Very Good,0.0,0.0,7.0,76.0,manuf,No,1
21.0,GERMAN,Male,12TH GRADE,6.0,No,600.0,190.0,1.0,Very Good,0.0,0.0,5.0,78.0,manuf,Yes,1
21.0,ENGLISH,Female,11TH GRADE,0.199,No,503.0,123.0,6.0,Very Good,0.0,0.0,7.0,36.0,pro,Yes,0
20.0,GERMAN,Female,12TH GRADE,0.0,No,504.0,115.0,4.0,Fair,0.0,0.0,8.0,37.0,wholesale,No,0
20.0,GERMAN,Male,12TH GRADE,0.0,No,511.0,180.0,7.0,Excellent,0.0,0.0,12.0,70.0,manuf,No,0
18.0,GERMAN,Male,12TH GRADE,3.5,No,511.0,205.0,7.0,Good,0.0,0.0,5.0,58.0,manuf,No,1
15.0,ENGLISH,Female,12TH GRADE,1.1,No,501.0,168.0,7.0,Very Good,0.0,0.0,4.0,50.0,retail,No,0
21.0,ITALIAN,Female,4TH YR COL,0.624,No,508.0,200.0,2.0,Very Good,0.0,0.0,6.0,92.0,construction,No,0
20.0,IRISH,Male,12TH GRADE,2.1,Yes,600.0,158.0,8.0,Excellent,0.0,0.0,6.0,45.0,wholesale,No,1
18.0,IRISH,Male,12TH GRADE,3.0115,No,511.0,145.0,8.0,Very Good,3.0,1.0,3.0,53.0,construction,No,1
17.0,IRISH,Female,2ND YR COL,2.2,No,502.0,95.0,8.0,Excellent,2.0,0.0,5.0,67.0,wholesale,No,1
16.0,GERMAN,Male,12TH GRADE,2.7,Yes,602.0,150.0,8.0,Very Good,0.0,0.0,4.0,17.0,manuf,No,1
14.0,GERMAN,Male,10TH GRADE,2.0,No,507.0,140.0,8.0,Very Good,1.0,0.0,7.0,13.0,manuf,No,1
16.0,ENGLISH,Male,9TH GRADE,2.0,No,511.0,135.0,6.0,Fair,1.0,0.0,5.0,3.0,personal,No,1
21.0,GERMAN,Male,12TH GRADE,3.5,No,510.0,185.0,5.0,Very Good,0.0,1.0,5.0,70.0,manuf,No,1
20.0,GERMAN,Female,10TH GRADE,2.8,No,509.0,205.0,5.0,Very Good,0.0,0.0,5.0,8.0,manuf,Yes,1
16.0,GERMAN,Female,1ST YR COL,5.8,No,505.0,150.0,6.0,Excellent,0.0,0.0,16.0,25.0,wholesale,Yes,1
21.0,GERMAN,Male,12TH GRADE,3.44,No,600.0,185.0,3.0,Very Good,0.0,0.0,5.0,97.0,manuf,Yes,1
21.0,GERMAN,Female,12TH GRADE,3.6,No,503.0,125.0,4.0,Very Good,0.0,0.0,7.0,39.0,personal,Yes,1
22.0,GERMAN,Female,1ST YR COL,1.9279,No,504.0,131.0,1.0,Good,0.0,0.0,4.0,52.0,pro,Yes,1
22.0,NATIVE-AMERICAN,Female,12TH GRADE,1.9737,No,504.0,165.0,2.0,Very Good,0.0,0.0,7.0,75.0,fin,No,1
20.0,NATIVE-AMERICAN,Female,12TH GRADE,2.6,Yes,505.0,105.0,3.0,Fair,0.0,0.0,5.0,33.0,manuf,No,1
20.0,ENGLISH,Male,12TH GRADE,3.5,No,602.0,245.0,4.0,Very Good,1.0,0.0,4.0,52.0,manuf,No,1
17.0,GERMAN,Male,2ND YR COL,3.3,No,510.0,230.0,4.0,Good,0.0,0.0,5.0,81.0,pub,Yes,1
15.0,ENGLISH,Male,5TH YR COL,3.0,No,601.0,170.0,9.0,Good,0.0,0.0,11.0,85.0,retail,No,1
21.0,GERMAN,Female,12TH GRADE,1.0,No,505.0,135.0,4.0,Very Good,0.0,0.0,7.0,82.0,pro,No,0
16.0,GERMAN,Male,7TH YR COL,7.0,No,509.0,160.0,5.0,Very Good,3.0,0.0,5.0,96.0,agri,No,1
20.0,AMERICAN,Female,12TH GRADE,13.8775,No,504.0,101.0,7.0,Good,0.0,0.0,12.0,18.0,pro,No,1
17.0,NATIVE-AMERICAN,Male,12TH GRADE,2.8,Yes,601.0,165.0,7.0,Excellent,0.0,0.0,6.0,18.0,transp,No,1
21.0,HAWAIIAN,Female,12TH GRADE,2.8,No,504.0,125.0,4.0,Very Good,0.0,0.0,9.0,70.0,retail,No,1
15.0,AMERICAN,Female,12TH GRADE,1.45,No,502.0,127.0,5.0,Very Good,0.0,0.0,9.0,41.0,manuf,No,0
19.0,FRENCH,Male,12TH GRADE,2.5,No,511.0,204.0,3.0,Very Good,0.0,0.0,12.0,8.0,manuf,No,1
17.0,ENGLISH,Female,4TH YR COL,2.55,No,506.0,140.0,6.0,Excellent,0.0,0.0,3.0,56.0,pro,No,1
14.0,ENGLISH,Female,4TH YR COL,2.6,No,502.0,120.0,6.0,Fair,1.0,0.0,2.0,67.0,pro,No,1
18.0,ENGLISH,Female,5TH YR COL,3.12,No,502.0,124.0,5.0,Very Good,0.0,0.0,2.0,66.0,pro,No,1
17.0,GERMAN,Male,12TH GRADE,1.08,No,507.0,165.0,5.0,Very Good,0.0,0.0,6.0,15.0,construction,No,0
18.0,AMERICAN,Female,12TH GRADE,1.43,No,505.0,217.0,2.0,Very Good,0.0,0.0,7.0,35.0,retail,No,0
17.0,GERMAN,Female,12TH GRADE,1.4,No,503.0,110.0,7.0,Very Good,0.0,0.0,14.0,51.0,transp,Yes,0
21.0,IRISH,Female,10TH GRADE,0.0,No,509.0,140.0,4.0,Good,0.0,0.0,6.0,12.0,retail,No,0
17.0,AMERICAN,Female,2ND YR COL,2.0,No,507.0,175.0,6.0,Very Good,0.0,0.0,4.0,51.0,pro,No,1
16.0,AMERICAN,Female,9TH GRADE,0.0,No,507.0,150.0,6.0,Very Good,0.0,0.0,4.0,7.0,pro,Yes,0
16.0,AMERICAN,Male,8TH GRADE,4.2,No,600.0,200.0,2.0,Fair,0.0,0.0,5.0,15.0,mining,No,1
20.0,GERMAN,Female,5TH YR COL,1.99,No,502.0,132.0,8.0,Very Good,0.0,0.0,7.0,56.0,pro,No,1
17.0,GERMAN,Male,12TH GRADE,1.52,No,601.0,180.0,8.0,Good,0.0,0.0,9.0,64.0,transp,No,0
15.0,GERMAN,Female,12TH GRADE,2.49,No,507.0,155.0,6.0,Very Good,0.0,0.0,8.0,29.0,busi,Yes,1
14.0,AMERICAN,Male,4TH YR COL,7.2,No,507.0,175.0,4.0,Excellent,0.0,0.0,8.0,15.0,retail,No,1
19.0,FRENCH,Male,4TH YR COL,3.6,No,601.0,165.0,3.0,Very Good,0.0,0.0,7.0,93.0,retail,No,1
21.0,AMERICAN,Male,12TH GRADE,2.8,No,508.0,140.0,4.0,Very Good,0.0,0.0,3.0,57.0,construction,No,1
19.0,ENGLISH,Female,12TH GRADE,0.9,No,504.0,230.0,3.0,Fair,0.0,0.0,1.0,53.0,retail,No,0
17.0,GERMAN,Male,2ND YR COL,2.8,No,602.0,197.0,4.0,Good,0.0,0.0,3.0,85.0,pub,Yes,1
17.0,IRISH,Female,2ND YR COL,1.5,No,508.0,165.0,4.0,Very Good,0.0,0.0,16.0,53.0,personal,No,0
15.0,ENGLISH,Male,3RD YR COL,1.4,No,602.0,175.0,4.0,Good,1.0,0.0,7.0,74.0,personal,No,0
19.0,NATIVE-AMERICAN,Female,12TH GRADE,1.9,No,503.0,170.0,7.0,Good,0.0,0.0,5.0,47.0,agri,No,1
16.0,GERMAN,Female,12TH GRADE,0.89,No,504.0,150.0,7.0,Good,0.0,0.0,7.0,39.0,retail,No,0
18.0,ENGLISH,Female,3RD YR COL,5.1,No,506.0,140.0,5.0,Excellent,0.0,0.0,3.0,70.0,manuf,Yes,1
14.0,ENGLISH,Female,12TH GRADE,1.5,No,505.0,125.0,5.0,Very Good,0.0,0.0,11.0,32.0,fin,No,0
21.0,NATIVE-AMERICAN,Male,12TH GRADE,1.37,No,604.0,188.0,2.0,Good,1.0,0.0,23.0,39.0,retail,No,0
21.0,FRENCH,Female,12TH GRADE,0.85,No,506.0,145.0,3.0,Good,0.0,1.0,3.0,68.0,retail,No,0
20.0,BLACK,Male,4TH YR COL,4.6,No,602.0,230.0,2.0,Good,0.0,0.0,7.0,64.0,transp,No,1
15.0,GERMAN,Male,7TH GRADE,1.66,No,509.0,194.0,5.0,Fair,0.0,1.0,15.0,3.0,personal,No,0
19.0,ENGLISH,Female,12TH GRADE,1.7,No,507.0,165.0,3.0,Fair,0.0,0.0,5.0,71.0,pro,No,0
16.0,IRISH,Female,2ND YR COL,2.5,No,503.0,120.0,6.0,Good,0.0,0.0,9.0,74.0,fin,No,1
20.0,ITALIAN,Male,12TH GRADE,6.0,No,510.0,195.0,3.0,Good,2.0,0.0,2.0,41.0,mining,No,1
15.0,BLACK,Female,6TH YR COL,3.63,No,505.0,113.0,2.0,Excellent,0.0,0.0,10.0,49.0,pub,Yes,1
18.0,CHINESE,Female,12TH GRADE,0.0,No,504.0,145.0,4.0,Fair,2.0,1.0,13.0,31.0,pro,No,0
18.0,ITALIAN,Male,4TH YR COL,3.61,No,600.0,219.0,5.0,Fair,1.0,0.0,9.0,86.0,manuf,No,1
17.0,BLACK,Male,1ST YR COL,2.7,No,508.0,165.0,5.0,Excellent,0.0,0.0,7.0,63.0,construction,No,1
17.0,BLACK,Male,4TH YR COL,0.5,No,506.0,135.0,3.0,Very Good,0.0,0.0,3.0,23.0,agri,No,0
16.0,ENGLISH,Male,2ND YR COL,4.6,No,600.0,205.0,3.0,Very Good,0.0,0.0,5.0,31.0,manuf,Yes,1
18.0,SCOTTISH,Male,12TH GRADE,3.1,No,510.0,250.0,3.0,Good,0.0,0.0,3.0,59.0,busi,No,1
16.0,IRISH,Female,12TH GRADE,0.32,No,502.0,120.0,4.0,Good,0.0,0.0,10.0,28.0,manuf,No,0
20.0,ENGLISH,Female,12TH GRADE,2.2,No,504.0,118.0,2.0,Very Good,0.0,0.0,2.0,15.0,manuf,No,1
17.0,ENGLISH,Male,12TH GRADE,2.5,No,601.0,150.0,5.0,Very Good,3.0,0.0,6.0,41.0,manuf,No,1
17.0,NATIVE-AMERICAN,Male,12TH GRADE,4.5,Yes,604.0,270.0,3.0,Good,0.0,0.0,17.0,65.0,construction,No,1
16.0,IRISH,Male,3RD YR COL,3.6,No,510.0,185.0,7.0,Good,1.0,0.0,11.0,50.0,wholesale,No,1
17.0,ENGLISH,Male,1ST YR COL,3.4,No,511.0,230.0,4.0,Good,0.0,0.0,7.0,40.0,busi,No,1
15.0,AMERICAN,Male,12TH GRADE,2.8,No,511.0,160.0,4.0,Very Good,0.0,0.0,17.0,14.0,transp,No,1
16.0,ENGLISH,Male,4TH YR COL,3.1,No,600.0,185.0,3.0,Very Good,3.0,0.0,11.0,71.0,busi,No,1
19.0,ENGLISH,Female,1ST YR COL,1.5,No,505.0,160.0,4.0,Excellent,0.0,0.0,6.0,25.0,retail,No,0
21.0,ENGLISH,Male,12TH GRADE,2.2,No,602.0,295.0,1.0,Very Good,0.0,0.0,4.0,41.0,busi,No,1
21.0,GERMAN,Male,8TH GRADE,3.4,Yes,511.0,180.0,4.0,Fair,0.0,1.0,17.0,19.0,manuf,No,1
21.0,ENGLISH,Female,12TH GRADE,1.9,No,504.0,142.0,4.0,Excellent,0.0,0.0,8.0,44.0,manuf,No,1
15.0,OTHER,Female,5TH YR COL,4.5,No,506.0,180.0,3.0,Good,0.0,0.0,12.0,91.0,pro,Yes,1
16.0,GERMAN,Male,4TH YR COL,3.6,No,602.0,196.0,4.0,Very Good,0.0,0.0,5.0,79.0,transp,No,1
17.0,NATIVE-AMERICAN,Female,12TH GRADE,2.3,No,502.0,150.0,4.0,Very Good,0.0,0.0,6.0,28.0,manuf,No,1
17.0,ENGLISH,Female,3RD YR COL,1.6,No,506.0,126.0,4.0,Excellent,0.0,0.0,6.0,61.0,pro,No,0
17.0,BLACK,Male,12TH GRADE,1.8,No,507.0,150.0,5.0,Very Good,2.0,1.0,15.0,21.0,construction,No,1
15.0,BLACK,Male,1ST YR COL,2.7,No,508.0,154.0,5.0,Very Good,0.0,0.0,4.0,16.0,construction,No,1
14.0,BLACK,Female,12TH GRADE,1.5,No,501.0,145.0,5.0,Fair,0.0,0.0,7.0,15.0,manuf,Yes,0
18.0,BLACK,Female,12TH GRADE,2.345,Yes,508.0,169.0,8.0,Fair,1.0,0.0,2.0,15.0,manuf,No,1
15.0,NATIVE-AMERICAN,Female,12TH GRADE,0.4,No,507.0,122.0,8.0,Fair,0.0,0.0,4.0,13.0,manuf,No,0
14.0,BLACK,Male,11TH GRADE,0.3,Yes,506.0,160.0,8.0,Good,0.0,0.0,5.0,5.0,manuf,No,0
15.0,BLACK,Female,12TH GRADE,1.9204,No,509.0,147.0,6.0,Poor,0.0,0.0,3.0,27.0,manuf,No,1
18.0,GERMAN,Female,12TH GRADE,1.9,No,501.0,110.0,3.0,Very Good,0.0,0.0,9.0,74.0,retail,No,1
18.0,GERMAN,Male,12TH GRADE,2.7,No,511.0,190.0,3.0,Very Good,0.0,0.0,16.0,47.0,construction,No,1
20.0,GERMAN,Female,1ST YR COL,0.792,No,502.0,185.0,3.0,Very Good,0.0,0.0,24.0,54.0,busi,Yes,0
14.0,ENGLISH,Male,4TH YR COL,3.3,No,601.0,205.0,5.0,Excellent,0.0,0.0,10.0,48.0,pub,Yes,1
21.0,GERMAN,Male,4TH YR COL,3.5,No,600.0,180.0,1.0,Very Good,0.0,0.0,2.0,99.0,transp,Yes,1
21.0,ENGLISH,Male,4TH YR COL,2.1017,No,507.0,140.0,5.0,Good,0.0,0.0,11.0,97.0,agri,No,1
16.0,ENGLISH,Male,12TH GRADE,4.5,No,511.0,150.0,3.0,Very Good,1.0,1.0,9.0,39.0,transp,No,1
17.0,BLACK,Female,12TH GRADE,4.5,Yes,504.0,120.0,4.0,Good,0.0,0.0,9.0,16.0,manuf,Yes,1
18.0,BLACK,Male,12TH GRADE,0.0,Yes,601.0,156.0,4.0,Fair,3.0,1.0,15.0,6.0,agri,No,0
19.0,ENGLISH,Male,12TH GRADE,2.28,No,510.0,175.0,4.0,Very Good,0.0,0.0,2.0,30.0,construction,No,1
17.0,ENGLISH,Female,12TH GRADE,0.0,No,502.0,165.0,4.0,Very Good,0.0,0.0,5.0,54.0,agri,No,0
14.0,GERMAN,Female,4TH YR COL,3.0,No,505.0,150.0,4.0,Excellent,0.0,0.0,3.0,78.0,pro,Yes,1
14.0,IRISH,Female,12TH GRADE,1.8,No,505.0,130.0,3.0,Good,0.0,0.0,7.0,35.0,pro,No,1
14.0,ENGLISH,Male,4TH YR COL,4.2,No,605.0,205.0,4.0,Good,4.0,0.0,6.0,36.0,manuf,Yes,1
17.0,GERMAN,Female,4TH YR COL,4.15,No,508.0,133.0,4.0,Very Good,0.0,0.0,9.0,41.0,pro,Yes,1
18.0,ENGLISH,Female,3RD YR COL,3.2,No,504.0,110.0,5.0,Excellent,0.0,0.0,12.0,61.0,busi,Yes,1
18.0,GERMAN,Female,6TH YR COL,3.9,No,506.0,140.0,5.0,Very Good,0.0,0.0,11.0,88.0,pro,Yes,1
21.0,ENGLISH,Female,3RD YR COL,0.0,No,500.0,200.0,6.0,Very Good,0.0,0.0,8.0,59.0,pro,Yes,0
17.0,ENGLISH,Female,4TH YR COL,1.0,No,507.0,135.0,6.0,Excellent,0.0,0.0,11.0,74.0,manuf,No,0
19.0,IRISH,Female,1ST YR COL,0.75,No,506.0,124.0,2.0,Good,0.0,0.0,18.0,79.0,personal,No,0
19.0,NATIVE-AMERICAN,Female,12TH GRADE,0.5,Yes,503.0,130.0,1.0,Good,0.0,0.0,7.0,65.0,manuf,No,0
16.0,BLACK,Female,12TH GRADE,2.2,No,504.0,140.0,11.0,Excellent,0.0,0.0,7.0,5.0,retail,No,1
17.0,BLACK,Female,9TH GRADE,1.5,No,506.0,146.0,10.0,Good,0.0,0.0,7.0,8.0,manuf,No,0
18.0,BLACK,Female,9TH GRADE,1.2342,No,503.0,140.0,9.0,Fair,0.0,0.0,5.0,6.0,pro,No,0
15.0,NONE,Female,9TH GRADE,1.2,Yes,501.0,115.0,5.0,Excellent,0.0,0.0,10.0,6.0,retail,No,0
16.0,ENGLISH,Male,8TH GRADE,2.5,No,509.0,135.0,5.0,Very Good,0.0,0.0,15.0,13.0,agri,No,1
15.0,BLACK,Male,11TH GRADE,0.0,No,508.0,130.0,3.0,Poor,0.0,0.0,4.0,1.0,manuf,No,0
19.0,BLACK,Male,12TH GRADE,1.9,No,511.0,230.0,3.0,Good,1.0,0.0,3.0,35.0,manuf,No,1
16.0,BLACK,Female,12TH GRADE,0.2,No,500.0,103.0,7.0,Fair,0.0,0.0,8.0,15.0,fin,No,0
17.0,BLACK,Male,12TH GRADE,1.3,No,509.0,165.0,7.0,Excellent,0.0,0.0,10.0,4.0,manuf,No,0
19.0,BLACK,Female,12TH GRADE,1.7,Yes,502.0,130.0,7.0,Very Good,0.0,0.0,1.0,16.0,manuf,No,0
17.0,BLACK,Female,12TH GRADE,0.108,No,504.0,104.0,7.0,Excellent,0.0,0.0,3.0,16.0,manuf,No,0
14.0,BLACK,Male,1ST YR COL,0.32,No,507.0,150.0,3.0,Fair,0.0,0.0,4.0,4.0,personal,No,0
14.0,NONE,Female,12TH GRADE,0.8,Yes,503.0,110.0,4.0,Very Good,0.0,0.0,4.0,25.0,manuf,No,0
15.0,NATIVE-AMERICAN,Male,4TH YR COL,4.2,No,508.0,140.0,6.0,Very Good,0.0,0.0,6.0,89.0,manuf,Yes,1
21.0,ENGLISH,Female,12TH GRADE,2.372,No,501.0,125.0,3.0,Good,0.0,0.0,7.0,52.0,pub,Yes,1
18.0,NATIVE-AMERICAN,Female,1ST YR COL,2.15,No,507.0,240.0,2.0,Fair,0.0,0.0,12.0,97.0,pro,No,1
21.0,ENGLISH,Female,8TH YR COL OR MORE,4.0,No,503.0,119.0,1.0,Very Good,0.0,0.0,10.0,78.0,manuf,No,1
17.0,ENGLISH,Female,6TH YR COL,0.0,No,506.0,123.0,5.0,Very Good,0.0,0.0,11.0,89.0,pro,No,0
14.0,NATIVE-AMERICAN,Female,4TH YR COL,4.0,No,506.0,115.0,5.0,Very Good,0.0,0.0,6.0,59.0,personal,No,1
15.0,GERMAN,Female,5TH YR COL,4.475,Yes,504.0,230.0,4.0,Poor,1.0,1.0,16.0,91.0,manuf,No,1
14.0,GERMAN,Male,4TH YR COL,6.3,No,602.0,180.0,4.0,Very Good,0.0,0.0,6.0,93.0,manuf,Yes,1
15.0,IRISH,Female,4TH YR COL,0.15,No,500.0,115.0,3.0,Good,0.0,0.0,11.0,59.0,busi,Yes,0
20.0,OTHER,Female,2ND YR COL,2.3,No,504.0,145.0,3.0,Excellent,0.0,0.0,14.0,34.0,busi,Yes,1
15.0,ENGLISH,Female,6TH YR COL,3.5,No,504.0,115.0,6.0,Very Good,0.0,0.0,10.0,21.0,pro,No,1
21.0,GERMAN,Female,4TH YR COL,3.2,No,504.0,127.0,6.0,Very Good,0.0,0.0,5.0,99.0,pro,Yes,1
17.0,ENGLISH,Male,5TH YR COL,5.4,No,511.0,195.0,6.0,Excellent,0.0,0.0,5.0,87.0,manuf,No,1
21.0,FRENCH,Male,12TH GRADE,3.0,No,509.0,125.0,4.0,Fair,1.0,0.0,5.0,42.0,agri,No,1
17.0,GREEK,Male,9TH GRADE,2.1,Yes,600.0,180.0,5.0,Fair,0.0,0.0,9.0,11.0,construction,No,1
17.0,ENGLISH,Male,12TH GRADE,0.0,No,600.0,180.0,8.0,Excellent,0.0,0.0,10.0,22.0,wholesale,No,0
15.0,BLACK,Female,1ST YR COL,2.25,No,508.0,154.0,8.0,Good,1.0,0.0,10.0,20.0,fin,No,1
18.0,IRISH,Female,12TH GRADE,1.0,Yes,503.0,130.0,2.0,Very Good,1.0,0.0,21.0,48.0,retail,No,0
22.0,FRENCH,Male,12TH GRADE,3.2,No,508.0,170.0,3.0,Excellent,0.0,1.0,9.0,75.0,fin,No,1
15.0,NATIVE-AMERICAN,Male,12TH GRADE,2.75,No,602.0,155.0,4.0,Fair,0.0,0.0,17.0,17.0,pub,No,1
19.0,IRISH,Male,9TH GRADE,2.5,No,509.0,140.0,3.0,Very Good,0.0,0.0,6.0,63.0,construction,No,1
17.0,ENGLISH,Female,12TH GRADE,2.35,No,503.0,110.0,5.0,Excellent,0.0,0.0,10.0,56.0,construction,No,1
15.0,IRISH,Male,2ND YR COL,3.3,No,510.0,175.0,5.0,Excellent,0.0,0.0,12.0,27.0,transp,No,1
17.0,ENGLISH,Female,2ND YR COL,2.5,Yes,505.0,110.0,4.0,Excellent,3.0,0.0,4.0,64.0,pub,Yes,1
20.0,FRENCH,Male,4TH YR COL,3.5551,No,600.0,220.0,4.0,Good,0.0,0.0,2.0,68.0,retail,No,1
16.0,ENGLISH,Male,4TH YR COL,4.7693,No,507.0,160.0,3.0,Fair,0.0,0.0,5.0,99.0,fin,Yes,1
19.0,ENGLISH,Male,3RD YR COL,1.8,No,600.0,190.0,3.0,Excellent,0.0,0.0,7.0,75.0,manuf,No,1
22.0,ENGLISH,Female,1ST YR COL,2.0,No,506.0,190.0,6.0,Excellent,0.0,0.0,2.0,53.0,pub,No,1
18.0,ENGLISH,Male,10TH GRADE,6.0,No,507.0,181.0,4.0,Good,0.0,0.0,14.0,29.0,transp,No,1
21.0,AMERICAN,Male,1ST YR COL,3.9,No,602.0,150.0,4.0,Excellent,0.0,0.0,8.0,74.0,retail,No,1
18.0,ENGLISH,Male,12TH GRADE,2.8724,No,511.0,145.0,4.0,Good,0.0,0.0,29.0,77.0,enter,No,1
19.0,ENGLISH,Female,7TH YR COL,13.8775,No,505.0,119.0,4.0,Excellent,0.0,0.0,5.0,98.0,pro,Yes,1
19.0,NATIVE-AMERICAN,Female,12TH GRADE,0.0,Yes,506.0,141.0,3.0,Fair,0.0,0.0,10.0,20.0,busi,No,0
18.0,AMERICAN,Male,2ND YR COL,4.5,No,508.0,163.0,5.0,Excellent,0.0,0.0,4.0,77.0,transp,Yes,1
17.0,AMERICAN,Female,12TH GRADE,1.2,No,502.0,111.0,5.0,Very Good,0.0,0.0,5.0,37.0,agri,No,0
18.0,ENGLISH,Male,2ND YR COL,3.2,No,504.0,150.0,4.0,Excellent,5.0,0.0,8.0,54.0,retail,Yes,1
16.0,ENGLISH,Male,2ND YR COL,4.4,Yes,503.0,150.0,4.0,Very Good,0.0,0.0,12.0,13.0,busi,Yes,1
15.0,NATIVE-AMERICAN,Male,12TH GRADE,0.0,No,601.0,303.0,4.0,Poor,0.0,0.0,18.0,32.0,busi,No,0
18.0,BLACK,Male,12TH GRADE,1.5,No,602.0,165.0,4.0,Excellent,0.0,0.0,12.0,21.0,construction,No,0
15.0,BLACK,Male,10TH GRADE,1.8,Yes,511.0,164.0,5.0,Good,2.0,1.0,13.0,1.0,agri,No,1
15.0,BLACK,Male,3RD YR COL,2.8,No,601.0,184.0,6.0,Good,0.0,0.0,9.0,12.0,retail,No,1
19.0,ENGLISH,Male,9TH GRADE,0.5,No,509.0,175.0,5.0,Fair,0.0,1.0,10.0,12.0,agri,No,0
18.0,BLACK,Female,2ND YR COL,1.5,No,508.0,125.0,5.0,Very Good,0.0,0.0,8.0,37.0,pro,No,0
16.0,ENGLISH,Male,10TH GRADE,4.0,No,507.0,132.0,6.0,Very Good,0.0,0.0,2.0,2.0,agri,No,1
19.0,BLACK,Female,1ST YR COL,1.8,No,506.0,175.0,4.0,Very Good,0.0,0.0,7.0,21.0,enter,Yes,1
16.0,FRENCH,Male,12TH GRADE,2.5,No,601.0,193.0,3.0,Good,0.0,0.0,11.0,27.0,retail,No,1
21.0,AMERICAN,Female,4TH YR COL,3.3,No,507.0,122.0,5.0,Excellent,0.0,0.0,3.0,65.0,pro,No,1
20.0,GERMAN,Female,2ND YR COL,2.2,No,508.0,220.0,5.0,Good,0.0,0.0,8.0,63.0,pro,No,1
14.0,FRENCH,Male,2ND YR COL,2.8,No,508.0,155.0,2.0,Excellent,0.0,0.0,6.0,85.0,retail,No,1
18.0,FRENCH,Female,1ST YR COL,4.2,No,507.0,150.0,2.0,Very Good,0.0,0.0,1.0,49.0,mining,No,1
14.0,IRISH,Male,12TH GRADE,4.05,No,508.0,150.0,4.0,Good,1.0,0.0,5.0,63.0,manuf,No,1
17.0,OTHER,Male,12TH GRADE,1.5,No,603.0,222.0,5.0,Very Good,0.0,0.0,20.0,67.0,busi,Yes,0
18.0,MEXICAN-AMERICAN,Male,12TH GRADE,3.4,No,510.0,185.0,7.0,Good,0.0,0.0,14.0,32.0,transp,No,1
16.0,MEXICAN,Female,12TH GRADE,1.65,No,503.0,260.0,7.0,Fair,0.0,0.0,9.0,35.0,retail,No,0
18.0,MEXICAN-AMERICAN,Male,2ND YR COL,4.6,No,505.0,160.0,5.0,Very Good,3.0,0.0,4.0,74.0,pub,Yes,1
17.0,MEXICAN-AMERICAN,Male,3RD YR COL,3.6,No,505.0,150.0,5.0,Very Good,0.0,0.0,17.0,62.0,transp,No,1
14.0,NATIVE-AMERICAN,Female,2ND YR COL,3.0,Yes,500.0,115.0,5.0,Very Good,0.0,0.0,8.0,13.0,personal,No,1
21.0,IRISH,Male,12TH GRADE,2.6,No,600.0,220.0,3.0,Very Good,0.0,0.0,8.0,38.0,retail,No,1
18.0,JAPANESE,Male,11TH GRADE,2.4,No,506.0,150.0,4.0,Excellent,0.0,0.0,3.0,21.0,transp,No,1
16.0,GERMAN,Female,12TH GRADE,2.0473,No,500.0,178.0,5.0,Good,0.0,0.0,9.0,79.0,retail,No,1
22.0,IRISH,Male,12TH GRADE,1.6,No,507.0,175.0,3.0,Fair,0.0,0.0,5.0,35.0,mining,No,0
20.0,GERMAN,Female,12TH GRADE,1.9,No,502.0,156.0,2.0,Fair,0.0,0.0,9.0,37.0,busi,Yes,1
20.0,ENGLISH,Male,12TH GRADE,3.5,No,509.0,145.0,6.0,Fair,0.0,0.0,5.0,25.0,retail,No,1
17.0,ENGLISH,Male,2ND YR COL,3.6,No,601.0,155.0,4.0,Excellent,5.0,0.0,9.0,86.0,manuf,No,1
22.0,NATIVE-AMERICAN,Male,1ST YR COL,2.5,No,600.0,150.0,1.0,Very Good,2.0,1.0,6.0,26.0,manuf,No,1
19.0,AMERICAN,Female,12TH GRADE,2.1,No,502.0,133.0,1.0,Good,0.0,0.0,7.0,35.0,pub,No,1
19.0,NONE,Male,12TH GRADE,3.0,No,511.0,160.0,3.0,Very Good,2.0,0.0,1.0,43.0,agri,No,1
16.0,FRENCH,Male,1ST YR COL,3.3309,No,602.0,175.0,4.0,Good,0.0,0.0,8.0,66.0,fin,No,1
20.0,GERMAN,Male,12TH GRADE,2.3,No,600.0,240.0,5.0,Fair,2.0,1.0,15.0,42.0,agri,No,1
16.0,GERMAN,Female,12TH GRADE,1.4,Yes,509.0,180.0,5.0,Good,0.0,0.0,6.0,59.0,retail,No,0
