age,decile1,decile3,fam_inc,lsat,ugpa,gender,race1,cluster,fulltime,bar,ugpagt3
61.0,3.0,2.0,3.0,35.0,3.4,female,white,1,1,TRUE,1.0
59.0,1.0,4.0,3.0,37.0,2.6,male,white,4,2,TRUE,0.0
60.0,3.0,2.0,2.0,34.0,2.9,male,white,3,1,TRUE,0.0
61.0,2.0,1.0,4.0,32.0,3.4,male,white,3,1,TRUE,1.0
57.0,7.0,6.0,4.0,37.0,3.4,male,white,1,1,TRUE,1.0
53.0,9.0,6.0,2.0,31.0,1.8,male,non-white,6,1,FALSE,0.0
61.0,10.0,9.0,4.0,29.0,3.4,female,white,2,1,TRUE,1.0
50.0,7.0,4.0,4.0,38.0,2.8,male,white,4,2,TRUE,0.0
41.0,6.0,7.0,1.0,34.0,3.2,male,non-white,4,2,TRUE,1.0
62.0,9.0,10.0,3.0,42.0,3.4,female,non-white,3,1,TRUE,1.0
59.0,7.0,8.0,3.0,37.0,3.7,male,white,1,1,TRUE,1.0
65.0,6.0,8.0,3.0,25.5,3.8,male,white,2,1,FALSE,1.0
60.0,3.0,7.0,3.0,38.0,3.2,male,white,3,1,TRUE,1.0
50.0,10.0,8.0,3.0,47.0,3.2,male,white,2,1,TRUE,1.0
61.0,8.0,8.0,4.0,45.0,3.1,male,white,1,1,TRUE,1.0
59.0,9.0,8.0,3.0,37.0,3.6,female,white,1,1,TRUE,1.0
58.0,10.0,9.0,3.0,40.5,3.4,male,non-white,4,1,TRUE,1.0
62.0,8.0,8.0,4.0,42.0,3.5,female,white,5,1,TRUE,1.0
42.0,2.0,2.0,2.0,42.0,3.3,female,white,1,2,TRUE,1.0
58.0,6.0,8.0,3.0,47.0,3.3,male,white,5,1,TRUE,1.0
62.0,9.0,10.0,4.0,37.0,4.0,female,white,2,1,TRUE,1.0
66.0,4.0,1.0,4.0,36.0,2.6,female,white,3,1,FALSE,0.0
62.0,10.0,10.0,3.0,38.0,3.0,male,white,3,1,TRUE,0.0
61.0,7.0,7.0,4.0,33.0,3.0,male,white,2,1,TRUE,0.0
58.0,7.0,7.0,3.0,34.5,3.4,male,white,1,1,TRUE,1.0
56.0,9.0,9.0,3.0,41.0,3.7,male,white,1,1,TRUE,1.0
60.0,2.0,1.0,3.0,18.3,2.1,female,non-white,6,1,FALSE,0.0
53.0,5.0,6.0,3.0,36.0,2.5,male,non-white,3,1,TRUE,0.0
57.0,5.0,3.0,3.0,36.0,3.0,female,white,4,2,FALSE,0.0
52.0,9.0,9.0,5.0,46.0,3.2,female,white,3,2,TRUE,1.0
60.0,3.0,2.0,4.0,35.0,3.4,female,white,3,1,TRUE,1.0
58.0,6.0,8.0,4.0,40.0,3.3,female,white,3,1,TRUE,1.0
62.0,5.0,4.0,4.0,48.0,3.8,female,white,5,1,TRUE,1.0
53.0,6.0,6.0,4.0,34.0,3.4,male,white,4,1,TRUE,1.0
60.0,4.0,2.0,3.0,33.0,3.2,male,white,3,1,TRUE,1.0
61.0,5.0,4.0,4.0,38.0,3.2,female,white,1,1,TRUE,1.0
60.0,8.0,3.0,3.0,39.0,3.1,male,white,3,1,FALSE,1.0
62.0,9.0,8.0,2.0,36.0,4.0,male,white,3,1,TRUE,1.0
60.0,5.0,5.0,1.0,36.0,3.4,male,white,3,1,TRUE,1.0
56.0,9.0,9.0,2.0,38.0,3.1,female,white,4,1,TRUE,1.0
55.0,8.0,9.0,4.0,37.0,2.7,male,white,1,1,TRUE,0.0
49.0,8.0,8.0,4.0,43.0,3.0,male,white,1,1,TRUE,0.0
57.0,2.0,1.0,4.0,32.0,2.9,male,white,3,1,TRUE,0.0
58.0,3.0,4.0,4.0,38.0,2.8,female,white,1,2,TRUE,0.0
62.0,8.0,10.0,5.0,29.0,3.8,male,white,3,1,TRUE,1.0
61.0,6.0,7.0,3.0,35.0,3.3,female,white,1,1,TRUE,1.0
62.0,5.0,4.0,4.0,30.0,3.2,male,white,3,1,TRUE,1.0
59.0,1.0,1.0,2.0,28.0,3.4,male,non-white,1,1,FALSE,1.0
62.0,3.0,3.0,4.0,44.0,3.7,female,white,5,1,TRUE,1.0
57.0,8.0,8.0,4.0,41.0,3.1,male,white,1,1,TRUE,1.0
61.0,9.0,9.0,4.0,33.0,3.3,female,white,2,1,TRUE,1.0
61.0,10.0,10.0,3.0,45.0,3.4,male,white,4,1,TRUE,1.0
62.0,2.0,1.0,3.0,32.5,2.9,male,non-white,2,1,FALSE,0.0
61.0,9.0,9.0,4.0,33.0,3.3,male,non-white,3,1,TRUE,1.0
58.0,7.0,8.0,4.0,42.0,3.4,male,white,1,1,TRUE,1.0
61.0,2.0,1.0,3.0,41.0,3.5,female,non-white,5,1,TRUE,1.0
49.0,7.0,5.0,3.0,36.0,3.1,female,white,3,2,TRUE,1.0
66.0,6.0,6.0,4.0,40.0,3.4,female,white,4,1,TRUE,1.0
61.0,2.0,3.0,4.0,35.0,3.0,female,white,3,1,TRUE,0.0
62.0,9.0,8.0,4.0,40.0,3.4,female,white,4,2,TRUE,1.0
62.0,2.0,2.0,4.0,35.5,3.8,male,white,1,1,TRUE,1.0
63.0,6.0,8.0,4.0,38.0,3.8,female,white,4,1,TRUE,1.0
62.0,7.0,8.0,3.0,37.0,3.6,female,non-white,4,1,TRUE,1.0
62.0,1.0,1.0,4.0,39.0,3.5,female,non-white,5,1,TRUE,1.0
62.0,8.0,9.0,3.0,35.0,3.8,female,white,4,1,TRUE,1.0
66.0,8.0,9.0,4.0,43.0,3.3,male,white,1,1,TRUE,1.0
55.0,4.0,6.0,4.0,32.0,3.0,female,white,3,2,FALSE,0.0
60.0,3.0,6.0,3.0,40.0,3.0,male,white,4,2,TRUE,0.0
61.0,5.0,7.0,4.0,34.5,3.2,male,white,4,1,TRUE,1.0
61.0,4.0,1.0,4.0,32.0,3.3,female,white,2,1,FALSE,1.0
58.0,10.0,9.0,2.0,47.0,3.5,female,white,4,1,TRUE,1.0
62.0,7.0,7.0,4.0,27.0,3.3,male,white,2,1,TRUE,1.0
62.0,1.0,1.0,4.0,34.0,2.9,male,non-white,3,1,TRUE,0.0
61.0,8.0,9.0,4.0,45.0,3.8,male,non-white,4,1,TRUE,1.0
47.0,6.0,6.0,4.0,42.0,3.0,female,white,1,1,TRUE,0.0
59.0,3.0,3.0,4.0,33.7,3.1,female,non-white,3,1,TRUE,1.0
57.0,4.0,5.0,3.0,33.5,3.0,female,white,3,1,TRUE,0.0
62.0,9.0,9.0,4.0,46.0,3.3,male,white,4,1,TRUE,1.0
58.0,6.0,7.0,4.0,43.5,2.4,female,white,1,1,FALSE,0.0
59.0,9.0,10.0,3.0,42.0,2.7,female,white,3,1,TRUE,0.0
62.0,7.0,5.0,2.0,44.0,3.7,male,white,4,1,TRUE,1.0
59.0,8.0,10.0,4.0,42.0,1.7,female,white,3,2,TRUE,0.0
62.0,2.0,5.0,2.0,37.0,2.9,female,non-white,1,1,TRUE,0.0
62.0,1.0,1.0,3.0,29.0,2.8,male,non-white,1,1,FALSE,0.0
56.0,4.0,5.0,3.0,44.0,3.1,male,white,1,1,TRUE,1.0
55.0,5.0,4.0,3.0,33.0,3.3,female,white,3,1,FALSE,1.0
63.0,10.0,10.0,4.0,33.0,3.6,male,white,2,1,TRUE,1.0
62.0,9.0,6.0,5.0,43.0,3.3,female,white,4,1,TRUE,1.0
67.0,2.0,2.0,4.0,35.0,3.0,male,white,2,1,TRUE,0.0
54.0,7.0,6.0,4.0,33.0,3.1,female,white,1,1,TRUE,1.0
59.0,5.0,3.0,3.0,46.0,2.3,female,non-white,4,1,TRUE,0.0
62.0,7.0,7.0,4.0,35.0,3.3,female,white,3,1,TRUE,1.0
53.0,9.0,9.0,3.0,37.0,3.4,male,white,3,1,TRUE,1.0
61.0,3.0,6.0,4.0,39.0,3.6,male,white,1,1,TRUE,1.0
54.0,10.0,10.0,4.0,36.0,3.4,male,white,3,2,TRUE,1.0
61.0,10.0,10.0,5.0,45.0,3.5,female,white,1,1,TRUE,1.0
61.0,9.0,9.0,5.0,39.5,4.0,female,white,4,1,TRUE,1.0
65.0,3.0,1.0,4.0,35.0,2.9,male,white,3,1,TRUE,0.0
67.0,4.0,3.0,4.0,40.0,3.4,male,white,3,1,TRUE,1.0
61.0,6.0,6.0,3.0,38.0,3.3,female,white,1,1,TRUE,1.0
66.0,4.0,5.0,3.0,30.7,3.6,female,white,1,1,TRUE,1.0
62.0,10.0,10.0,3.0,42.0,3.9,female,white,3,1,TRUE,1.0
41.0,7.0,5.0,5.0,33.0,3.3,female,white,6,2,TRUE,1.0
54.0,3.0,4.0,3.0,33.0,3.3,female,white,4,2,TRUE,1.0
59.0,1.0,1.0,4.0,34.0,2.3,female,white,1,1,TRUE,0.0
53.0,10.0,10.0,2.0,42.0,3.7,male,white,5,1,TRUE,1.0
63.0,6.0,7.0,4.0,33.0,3.8,female,white,1,1,TRUE,1.0
58.0,1.0,1.0,4.0,24.0,2.5,female,non-white,1,1,TRUE,0.0
56.0,10.0,10.0,5.0,44.0,3.0,male,white,3,1,TRUE,0.0
62.0,8.0,7.0,4.0,38.0,3.2,female,white,3,1,TRUE,1.0
61.0,4.0,3.0,4.0,44.0,3.5,male,white,4,1,TRUE,1.0
54.0,7.0,10.0,2.0,33.0,2.8,female,non-white,3,1,TRUE,0.0
54.0,7.0,4.0,4.0,38.0,3.0,male,white,3,1,TRUE,0.0
60.0,1.0,1.0,3.0,27.0,2.7,female,non-white,3,1,FALSE,0.0
60.0,8.0,6.0,4.0,48.0,2.8,male,white,4,1,TRUE,0.0
60.0,6.0,6.0,3.0,32.5,2.8,male,white,3,1,TRUE,0.0
61.0,6.0,4.0,4.0,36.0,3.1,male,white,3,1,TRUE,1.0
60.0,1.0,1.0,3.0,33.0,3.3,male,non-white,5,1,TRUE,1.0
62.0,4.0,4.0,5.0,45.0,3.0,female,white,4,1,TRUE,0.0
62.0,8.0,8.0,3.0,44.0,3.4,female,white,3,1,TRUE,1.0
62.0,10.0,10.0,4.0,37.0,3.5,female,white,4,1,TRUE,1.0
60.0,7.0,8.0,4.0,35.0,2.6,male,white,2,1,TRUE,0.0
61.0,1.0,2.0,3.0,23.5,3.4,male,non-white,1,1,TRUE,1.0
60.0,9.0,9.0,4.0,40.0,2.8,male,white,1,2,TRUE,0.0
60.0,10.0,8.0,2.0,35.0,3.2,female,white,2,1,TRUE,1.0
61.0,7.0,4.0,4.0,42.0,3.0,male,white,1,1,TRUE,0.0
61.0,3.0,4.0,4.0,47.0,4.0,male,white,4,1,TRUE,1.0
59.0,7.0,5.0,3.0,39.0,3.3,male,white,3,1,TRUE,1.0
61.0,9.0,8.0,4.0,36.0,3.2,female,white,1,1,TRUE,1.0
55.0,4.0,4.0,3.0,38.0,2.6,male,white,3,1,TRUE,0.0
63.0,5.0,5.0,4.0,37.0,3.9,female,white,4,1,TRUE,1.0
62.0,6.0,8.0,4.0,28.0,3.0,male,white,2,1,FALSE,0.0
60.0,2.0,3.0,2.0,36.0,3.5,female,non-white,1,1,TRUE,1.0
67.0,6.0,7.0,3.0,38.0,3.8,male,white,1,1,TRUE,1.0
58.0,2.0,3.0,4.0,35.0,2.6,female,white,3,1,TRUE,0.0
62.0,3.0,5.0,5.0,36.0,3.2,male,white,3,1,TRUE,1.0
39.0,5.0,6.0,3.0,43.0,3.1,male,white,3,1,TRUE,1.0
49.0,8.0,10.0,4.0,40.0,3.2,male,white,4,1,TRUE,1.0
62.0,4.0,4.0,4.0,36.0,3.4,male,white,1,1,TRUE,1.0
60.0,2.0,3.0,4.0,37.7,3.3,male,white,4,1,FALSE,1.0
58.0,5.0,4.0,3.0,31.0,2.4,female,non-white,4,2,FALSE,0.0
61.0,4.0,2.0,4.0,37.0,2.4,male,non-white,3,1,FALSE,0.0
61.0,8.0,9.0,3.0,39.0,3.2,female,white,3,1,TRUE,1.0
61.0,2.0,2.0,4.0,35.0,2.9,male,white,3,1,TRUE,0.0
61.0,10.0,10.0,4.0,28.0,3.3,male,white,3,1,TRUE,1.0
62.0,7.0,8.0,4.0,45.0,3.6,male,white,1,1,TRUE,1.0
60.0,5.0,6.0,3.0,37.5,3.1,male,white,1,1,TRUE,1.0
60.0,8.0,8.0,4.0,37.0,2.6,male,white,1,1,TRUE,0.0
52.0,3.0,2.0,1.0,43.0,3.2,male,white,2,1,FALSE,1.0
59.0,8.0,7.0,4.0,32.5,3.4,female,white,4,2,TRUE,1.0
59.0,9.0,8.0,4.0,41.0,2.7,male,white,1,1,TRUE,0.0
62.0,3.0,2.0,4.0,40.0,3.1,female,white,1,1,TRUE,1.0
60.0,6.0,6.0,5.0,45.0,3.8,male,white,5,1,TRUE,1.0
56.0,4.0,6.0,3.0,44.0,3.5,female,white,4,1,TRUE,1.0
60.0,8.0,9.0,4.0,40.0,2.7,female,white,3,1,TRUE,0.0
59.0,5.0,3.0,4.0,42.0,3.2,male,white,4,1,TRUE,1.0
63.0,8.0,8.0,3.0,39.0,3.6,female,white,3,1,TRUE,1.0
62.0,7.0,7.0,3.0,35.0,3.0,male,white,4,1,TRUE,0.0
62.0,3.0,7.0,3.0,39.0,3.3,female,white,3,1,TRUE,1.0
59.0,6.0,6.0,3.0,42.0,2.9,male,white,4,1,TRUE,0.0
60.0,5.0,6.0,5.0,36.0,2.9,female,white,2,1,TRUE,0.0
62.0,4.0,4.0,4.0,37.0,3.3,female,white,3,1,TRUE,1.0
62.0,9.0,9.0,4.0,32.0,3.3,female,white,3,1,TRUE,1.0
54.0,6.0,7.0,4.0,45.0,3.8,female,white,1,1,TRUE,1.0
61.0,1.0,1.0,4.0,41.0,3.1,male,white,4,1,TRUE,1.0
62.0,7.0,6.0,3.0,39.0,3.9,male,white,4,1,TRUE,1.0
60.0,5.0,5.0,5.0,38.0,2.2,male,white,3,1,TRUE,0.0
62.0,5.0,6.0,3.0,33.0,3.4,male,white,3,1,TRUE,1.0
61.0,4.0,6.0,2.0,34.0,3.5,male,white,3,1,TRUE,1.0
62.0,1.0,1.0,2.0,27.0,3.4,female,non-white,1,1,TRUE,1.0
61.0,8.0,5.0,3.0,44.0,3.1,female,white,1,2,TRUE,1.0
44.0,4.0,7.0,4.0,35.0,2.8,female,white,3,1,TRUE,0.0
62.0,6.0,5.0,4.0,35.0,3.6,male,white,1,1,TRUE,1.0
62.0,8.0,6.0,4.0,37.0,3.2,female,white,5,1,TRUE,1.0
58.0,2.0,2.0,5.0,43.0,2.4,male,white,1,2,TRUE,0.0
62.0,7.0,8.0,5.0,37.0,3.0,male,white,3,1,TRUE,0.0
61.0,9.0,9.0,3.0,34.0,2.9,male,white,3,1,TRUE,0.0
62.0,3.0,4.0,3.0,38.0,2.8,male,white,3,1,FALSE,0.0
44.0,4.0,4.0,3.0,32.0,3.8,female,white,3,1,TRUE,1.0
65.0,7.0,6.0,3.0,39.0,2.8,female,white,1,1,TRUE,0.0
61.0,4.0,3.0,3.0,37.0,2.7,female,white,3,1,TRUE,0.0
58.0,3.0,3.0,4.0,34.0,3.1,male,white,3,1,TRUE,1.0
59.0,9.0,8.0,4.0,37.0,3.4,female,white,3,1,TRUE,1.0
61.0,8.0,9.0,4.0,42.0,3.4,male,white,3,1,TRUE,1.0
63.0,10.0,5.0,3.0,40.0,3.7,female,non-white,5,1,TRUE,1.0
62.0,7.0,7.0,2.0,36.0,3.3,male,white,3,2,TRUE,1.0
65.0,8.0,6.0,4.0,41.0,3.2,male,white,1,1,TRUE,1.0
64.0,6.0,5.0,1.0,35.0,3.7,female,white,3,1,TRUE,1.0
61.0,6.0,7.0,4.0,35.0,3.5,female,white,3,1,TRUE,1.0
60.0,8.0,9.0,4.0,34.0,3.2,male,white,3,1,TRUE,1.0
63.0,8.0,6.0,4.0,39.0,2.9,male,white,3,1,TRUE,0.0
66.0,10.0,10.0,4.0,36.0,3.1,male,white,3,1,TRUE,1.0
49.0,10.0,10.0,4.0,32.0,3.7,male,white,3,1,TRUE,1.0
54.0,1.0,1.0,3.0,48.0,2.8,male,white,1,1,TRUE,0.0
61.0,6.0,6.0,4.0,35.0,3.1,female,white,3,1,TRUE,1.0
62.0,3.0,5.0,4.0,41.0,3.7,female,white,4,1,TRUE,1.0
61.0,6.0,4.0,3.0,34.0,3.7,male,white,1,1,TRUE,1.0
61.0,2.0,2.0,4.0,28.0,3.8,male,non-white,3,1,TRUE,1.0
62.0,8.0,9.0,4.0,40.0,3.8,male,white,3,1,TRUE,1.0
67.0,4.0,5.0,4.0,37.0,3.7,male,white,1,1,TRUE,1.0
59.0,10.0,10.0,4.0,27.0,3.3,male,white,3,1,TRUE,1.0
55.0,7.0,5.0,3.0,34.0,3.5,male,white,1,1,TRUE,1.0
61.0,5.0,5.0,4.0,41.0,3.4,female,non-white,4,1,TRUE,1.0
48.0,1.0,1.0,3.0,32.0,3.4,female,white,1,1,FALSE,1.0
61.0,9.0,8.0,2.0,28.0,3.3,male,white,6,1,FALSE,1.0
57.0,2.0,2.0,4.0,29.0,3.3,male,white,3,1,FALSE,1.0
55.0,1.0,3.0,3.0,27.0,3.3,male,white,6,1,TRUE,1.0
62.0,10.0,10.0,2.0,30.0,3.2,male,white,1,1,TRUE,1.0
55.0,2.0,4.0,3.0,30.0,3.6,female,white,3,1,TRUE,1.0
57.0,3.0,1.0,3.0,33.0,3.1,female,white,2,1,FALSE,1.0
47.0,3.0,3.0,4.0,41.0,3.3,female,white,1,1,TRUE,1.0
55.0,3.0,3.0,4.0,34.0,3.5,male,white,1,1,TRUE,1.0
43.0,3.0,4.0,3.0,24.0,3.3,female,non-white,3,1,FALSE,1.0
66.0,5.0,5.0,3.0,41.0,3.1,male,white,3,1,TRUE,1.0
62.0,4.0,7.0,3.0,42.0,3.6,male,white,4,1,TRUE,1.0
52.0,4.0,1.0,2.0,26.0,2.3,female,non-white,2,2,FALSE,0.0
54.0,10.0,10.0,3.0,43.0,3.4,male,white,4,2,TRUE,1.0
56.0,5.0,3.0,1.0,25.0,3.7,female,non-white,3,1,FALSE,1.0
54.0,3.0,4.0,4.0,34.7,2.7,female,white,3,1,TRUE,0.0
59.0,7.0,8.0,4.0,39.0,3.4,female,white,1,1,TRUE,1.0
62.0,8.0,8.0,4.0,34.0,3.8,female,white,3,1,TRUE,1.0
38.0,2.0,4.0,3.0,23.0,3.6,female,white,3,2,FALSE,1.0
65.0,2.0,2.0,3.0,40.0,3.7,female,white,4,1,TRUE,1.0
62.0,8.0,5.0,3.0,30.0,3.6,male,white,2,1,TRUE,1.0
62.0,7.0,5.0,5.0,36.0,3.4,female,white,3,1,TRUE,1.0
60.0,9.0,9.0,3.0,35.5,2.3,male,white,4,2,TRUE,0.0
61.0,1.0,1.0,4.0,29.5,3.7,male,non-white,4,1,TRUE,1.0
56.0,9.0,9.0,4.0,38.0,2.4,male,non-white,3,1,TRUE,0.0
61.0,9.0,8.0,4.0,33.0,3.8,female,white,3,1,TRUE,1.0
56.0,8.0,8.0,3.0,34.0,3.4,male,white,3,1,TRUE,1.0
54.0,6.0,4.0,3.0,32.0,3.1,male,white,2,1,TRUE,1.0
59.0,9.0,7.0,5.0,30.0,2.7,male,white,6,1,TRUE,0.0
56.0,5.0,2.0,3.0,27.0,2.7,female,non-white,1,1,TRUE,0.0
64.0,2.0,1.0,2.0,36.0,3.6,female,non-white,4,1,FALSE,1.0
58.0,8.0,6.0,4.0,36.0,3.1,male,white,4,1,TRUE,1.0
53.0,6.0,6.0,3.0,48.0,3.3,male,white,5,1,TRUE,1.0
61.0,3.0,4.0,4.0,44.0,3.3,female,white,1,1,TRUE,1.0
61.0,1.0,1.0,4.0,38.0,2.4,female,non-white,3,1,FALSE,0.0
59.0,5.0,2.0,4.0,35.5,2.5,female,white,3,1,FALSE,0.0
57.0,8.0,6.0,4.0,37.0,3.2,female,white,4,2,TRUE,1.0
61.0,7.0,6.0,3.0,39.0,3.7,male,white,5,1,TRUE,1.0
62.0,9.0,8.0,5.0,34.0,3.1,male,non-white,3,1,TRUE,1.0
61.0,5.0,5.0,4.0,42.0,2.8,male,white,1,1,TRUE,0.0
63.0,5.0,5.0,4.0,44.0,3.7,female,white,5,1,TRUE,1.0
62.0,1.0,2.0,2.0,37.0,2.9,female,white,3,1,TRUE,0.0
67.0,6.0,4.0,4.0,35.0,3.9,female,white,1,1,TRUE,1.0
62.0,10.0,10.0,4.0,40.0,4.0,female,white,1,1,TRUE,1.0
58.0,5.0,3.0,4.0,27.5,2.4,female,white,2,1,FALSE,0.0
60.0,10.0,8.0,4.0,36.5,3.1,female,white,3,2,TRUE,1.0
61.0,9.0,7.0,4.0,39.0,3.5,male,white,4,1,TRUE,1.0
59.0,8.0,7.0,4.0,39.0,3.2,male,white,3,1,TRUE,1.0
58.0,4.0,4.0,4.0,42.0,3.6,male,white,1,1,TRUE,1.0
65.0,2.0,2.0,5.0,29.0,2.4,male,white,1,1,TRUE,0.0
57.0,2.0,3.0,1.0,32.5,2.8,female,non-white,3,1,TRUE,0.0
61.0,1.0,1.0,3.0,40.5,3.7,female,non-white,4,1,TRUE,1.0
62.0,7.0,7.0,5.0,41.0,2.9,female,white,3,1,TRUE,0.0
62.0,6.0,5.0,5.0,40.0,2.9,female,white,4,1,TRUE,0.0
62.0,6.0,6.0,4.0,40.0,3.5,male,white,5,1,TRUE,1.0
59.0,4.0,5.0,4.0,44.0,3.6,female,white,5,1,TRUE,1.0
61.0,7.0,7.0,4.0,30.3,2.7,female,white,2,1,TRUE,0.0
62.0,7.0,7.0,3.0,32.0,3.2,female,white,3,1,TRUE,1.0
62.0,9.0,7.0,4.0,42.0,3.8,female,white,4,1,TRUE,1.0
61.0,4.0,7.0,4.0,39.0,3.6,female,white,3,1,TRUE,1.0
68.0,1.0,1.0,3.0,39.0,3.3,female,white,1,1,TRUE,1.0
62.0,8.0,8.0,2.0,37.0,3.4,male,white,3,1,TRUE,1.0
56.0,7.0,9.0,4.0,42.0,4.0,female,white,5,1,TRUE,1.0
60.0,4.0,5.0,4.0,35.0,3.0,male,white,4,1,TRUE,0.0
62.0,9.0,8.0,4.0,40.0,3.4,female,white,4,1,TRUE,1.0
62.0,9.0,9.0,4.0,32.0,3.3,male,white,2,1,TRUE,1.0
61.0,8.0,7.0,5.0,48.0,3.5,male,white,4,1,TRUE,1.0
62.0,10.0,10.0,3.0,43.0,3.7,male,white,1,1,TRUE,1.0
59.0,8.0,8.0,4.0,34.0,2.3,male,non-white,3,1,TRUE,0.0
64.0,4.0,5.0,4.0,33.0,3.2,female,white,2,1,TRUE,1.0
67.0,2.0,4.0,5.0,42.0,3.8,male,white,3,1,TRUE,1.0
62.0,9.0,10.0,4.0,38.0,3.0,female,white,1,1,TRUE,0.0
61.0,5.0,5.0,2.0,32.0,3.0,female,white,3,1,TRUE,0.0
62.0,7.0,4.0,4.0,32.0,2.4,female,white,3,1,TRUE,0.0
61.0,6.0,5.0,3.0,29.5,3.3,male,non-white,3,1,TRUE,1.0
62.0,3.0,1.0,4.0,42.0,3.2,female,white,4,1,FALSE,1.0
61.0,10.0,10.0,3.0,29.0,3.8,female,white,1,1,TRUE,1.0
62.0,6.0,5.0,2.0,40.0,3.6,male,white,1,1,TRUE,1.0
56.0,6.0,7.0,4.0,32.0,3.3,male,white,3,1,TRUE,1.0
67.0,1.0,1.0,5.0,34.0,2.4,female,non-white,1,1,TRUE,0.0
60.0,7.0,7.0,3.0,45.0,2.7,female,white,1,1,TRUE,0.0
62.0,9.0,9.0,4.0,42.5,3.7,male,white,5,1,TRUE,1.0
60.0,3.0,3.0,3.0,41.0,2.6,male,white,3,1,TRUE,0.0
62.0,1.0,1.0,5.0,34.0,3.5,female,white,4,1,FALSE,1.0
52.0,8.0,8.0,4.0,43.0,2.2,female,white,2,1,TRUE,0.0
50.0,10.0,10.0,4.0,39.0,2.5,male,white,3,1,TRUE,0.0
58.0,7.0,7.0,3.0,37.0,2.4,male,white,3,1,TRUE,0.0
60.0,1.0,4.0,4.0,28.0,2.9,female,non-white,1,1,FALSE,0.0
49.0,4.0,4.0,3.0,30.0,3.1,male,white,2,1,TRUE,1.0
65.0,4.0,4.0,3.0,43.0,2.8,male,white,1,1,TRUE,0.0
53.0,6.0,7.0,3.0,29.0,2.6,male,white,3,1,TRUE,0.0
50.0,10.0,9.0,4.0,41.0,3.9,male,white,3,1,TRUE,1.0
61.0,5.0,6.0,4.0,35.0,2.9,male,white,3,1,TRUE,0.0
60.0,10.0,10.0,4.0,34.0,3.9,female,white,1,1,TRUE,1.0
62.0,1.0,2.0,3.0,35.0,2.8,male,white,3,1,FALSE,0.0
62.0,4.0,4.0,3.0,46.0,4.0,male,white,4,1,TRUE,1.0
50.0,2.0,2.0,4.0,31.0,3.0,female,non-white,1,1,TRUE,0.0
62.0,3.0,2.0,3.0,41.0,3.0,female,white,4,1,FALSE,0.0
63.0,4.0,3.0,4.0,37.0,3.6,female,white,1,1,TRUE,1.0
60.0,8.0,7.0,4.0,36.0,3.2,male,white,3,1,TRUE,1.0
60.0,9.0,10.0,3.0,37.0,3.4,male,white,4,1,TRUE,1.0
60.0,6.0,7.0,4.0,48.0,3.2,female,white,5,1,TRUE,1.0
44.0,8.0,6.0,2.0,39.0,2.0,male,white,1,1,TRUE,0.0
56.0,10.0,10.0,4.0,39.0,3.7,male,white,2,1,TRUE,1.0
56.0,9.0,9.0,4.0,38.0,2.7,male,white,3,1,TRUE,0.0
63.0,9.0,6.0,4.0,48.0,3.8,female,non-white,3,1,FALSE,1.0
59.0,2.0,1.0,4.0,35.0,2.9,male,white,3,2,TRUE,0.0
61.0,4.0,4.0,3.0,37.0,3.3,female,white,3,1,TRUE,1.0
62.0,2.0,1.0,4.0,35.0,2.9,female,white,3,1,FALSE,0.0
62.0,6.0,4.0,4.0,38.0,3.3,male,white,5,1,TRUE,1.0
52.0,3.0,7.0,4.0,47.0,3.2,male,white,3,1,TRUE,1.0
56.0,7.0,7.0,3.0,27.0,3.3,male,non-white,3,1,TRUE,1.0
56.0,9.0,5.0,1.0,32.0,3.0,female,white,4,1,TRUE,0.0
62.0,8.0,9.0,4.0,41.0,3.6,male,white,1,1,TRUE,1.0
62.0,9.0,10.0,4.0,40.0,3.0,female,white,3,1,TRUE,0.0
62.0,6.0,7.0,3.0,37.0,3.4,male,white,3,1,TRUE,1.0
62.0,10.0,10.0,5.0,44.0,3.9,male,white,5,1,TRUE,1.0
56.0,8.0,8.0,3.0,33.0,3.4,male,white,3,1,TRUE,1.0
61.0,4.0,5.0,5.0,40.0,3.4,female,white,4,1,TRUE,1.0
61.0,10.0,10.0,4.0,33.0,3.3,female,white,3,1,TRUE,1.0
67.0,9.0,9.0,3.0,34.0,3.5,female,white,3,1,TRUE,1.0
60.0,5.0,7.0,4.0,29.5,3.5,male,white,3,1,TRUE,1.0
62.0,4.0,5.0,4.0,40.0,3.5,female,white,3,1,TRUE,1.0
61.0,5.0,5.0,3.0,34.0,3.6,female,white,4,1,TRUE,1.0
61.0,2.0,1.0,3.0,36.0,3.1,female,white,3,1,TRUE,1.0
67.0,4.0,6.0,2.0,42.0,3.7,male,white,1,1,TRUE,1.0
60.0,1.0,1.0,3.0,23.0,2.8,female,non-white,1,1,FALSE,0.0
62.0,4.0,2.0,3.0,30.0,3.9,female,non-white,4,1,FALSE,1.0
67.0,3.0,2.0,4.0,44.0,3.0,female,white,1,1,TRUE,0.0
59.0,6.0,6.0,3.0,34.0,3.3,male,white,3,1,TRUE,1.0
66.0,7.0,6.0,3.0,37.0,3.5,female,white,5,1,TRUE,1.0
57.0,8.0,9.0,3.0,30.0,3.4,male,white,2,1,TRUE,1.0
43.0,7.0,7.0,2.0,36.0,3.8,female,white,1,1,TRUE,1.0
57.0,10.0,7.0,3.0,37.0,3.3,female,non-white,1,1,TRUE,1.0
